run_id,variant,fault_id,fault_family,study_scope,ablation_block,hypothesis_id,interpretation_note,faithfulness_label,intensity_level,duration_level,pending_level,train_mode,repeat_idx,seed_idx,run_seed,loadgen_seed,tp,fp,fn,tn,tpr,fpr,precision,recall,f1,mean_lead_time_s,median_lead_time_s,num_scored_alarms,pending_window_s,alarm_fp_fraction,paper_af,paper_at,paper_ntn,paper_nfp,normal_window_ticks,num_alarms_before_fault_on,prediction_target_eval,alarm_time_filter,post_bootstrap_ts,fault_on_ts,slo_proxy_ts,anomaly_quantile_level,som_smooth_k,anomaly_streak,anomaly_quantile,som_kfold,som_rows,som_cols,som_lr,som_sigma,poll_sec,bootstrap_target,expected_bootstrap_vectors,effective_bootstrap_vectors,required_bootstrap_vectors,bootstrap_vectors_ok,coverage_ok,observability_limited,top_feature,top_effect_size,degenerate_features,normal_variance_score,matching_mode,som_model_present,som_metrics_error,som_dim,som_training_steps,som_threshold_saved,som_init_trials,som_selected_fold,som_selected_init,som_validation_accuracy,som_normalization_mode,som_online_clip_mode,som_scale_mean,som_scale_std,som_scale_min,som_scale_max,som_weight_mean,som_weight_std,som_weight_frobenius,som_unit_weight_l2_mean,som_unit_weight_l2_std,som_neighbor_dist_h_mean,som_neighbor_dist_v_mean,som_umatrix_mean,som_quantization_mean_bmu_dist,som_quantization_n_samples
20260329T052721Z-screen_threshold-mem_leak-ibase-dbase-wbase-s01-r01,screen_threshold,mem_leak,paper_aligned,extended,decision,H-quantile,Stricter quantile vs anchor.,extended-beyond-paper,base,base,base,warm_start,1,1,2038402450,2038402450,1,161,0,1,1.0,0.9938271604938271,0.006172839506172839,1.0,0.012269938650306747,88.29155540466309,88.29155540466309,162,90.0,0.9938271604938271,1.0,1.0,0,161,3,162,injection_onset,before_any_future_fault_start,1774772835.640192,1774772838.6680372,,base,5,3,0.95,3,32,32,0.7,4.0,1.0,80,120,120,80,True,True,False,proc_mem_bytes,314718031.925654,"disk_fill_mb,open_fds_sim,retry_rate",15915005.595328622,one_to_one,True,,9,1996,7.455293313335831,3,2,2,0.8846153846153846,train_max_100,none,9173222.615839027,25945781.9302125,0.07674999999999996,82558976.0,47.32547114372339,45.69702459465339,6315.5439060769895,196.6129123347186,17.164707550029323,3.6595584825449095,3.9012114239223865,3.7803849532336478,20594.738643087727,190
20260329T052721Z-screen_threshold-mem_leak-ibase-dbase-wbase-s01-r02,screen_threshold,mem_leak,paper_aligned,extended,decision,H-quantile,Stricter quantile vs anchor.,extended-beyond-paper,base,base,base,warm_start,2,1,2984410306,2984410306,0,210,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,210,90.0,1.0,1.0,0.0,0,210,2,210,injection_onset,before_any_future_fault_start,1774773094.8040168,1774773096.82013,,base,5,3,0.95,3,32,32,0.7,4.0,1.0,80,120,120,80,True,True,False,proc_mem_bytes,380317719.75947696,"disk_fill_mb,open_fds_sim,retry_rate",16774707.689727668,one_to_one,True,,9,2084,7.455293313335831,3,2,2,0.8846153846153846,train_max_100,none,9173222.615839027,25945781.9302125,0.07674999999999996,82558976.0,163.42670095840512,1433.7456992017305,138530.861228351,1201.4708134921416,4159.024288630327,251.0427048460917,285.38804218303045,268.21537351456107,13408.044188213598,244
20260329T052721Z-screen_threshold-mem_leak-ibase-dbase-wbase-s01-r03,screen_threshold,mem_leak,paper_aligned,extended,decision,H-quantile,Stricter quantile vs anchor.,extended-beyond-paper,base,base,base,warm_start,3,1,1330896386,1330896386,1,251,0,1,1.0,0.996031746031746,0.003968253968253968,1.0,0.007905138339920948,86.63002347946167,86.63002347946167,252,90.0,0.996031746031746,1.0,1.0,0,251,2,252,injection_onset,before_any_future_fault_start,1774773345.880539,1774773348.032345,,base,5,3,0.95,3,32,32,0.7,4.0,1.0,80,120,120,80,True,True,False,proc_mem_bytes,423699805.5281253,"disk_fill_mb,open_fds_sim,retry_rate",18112760.71581761,one_to_one,True,,9,2158,7.455293313335831,3,2,2,0.8846153846153846,train_max_100,none,9173222.615839027,25945781.9302125,0.07674999999999996,82558976.0,162.4997910497228,1432.6785899650502,138419.0215575659,1195.486232259571,4157.111952617688,251.06183487610807,284.3900812703459,267.725958073227,15488.077666537125,283
20260329T052721Z-screen_threshold-mem_leak-ibase-dbase-wbase-s01-r04,screen_threshold,mem_leak,paper_aligned,extended,decision,H-quantile,Stricter quantile vs anchor.,extended-beyond-paper,base,base,base,warm_start,4,1,2000069773,2000069773,0,289,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,289,90.0,1.0,1.0,0.0,0,289,1,289,injection_onset,before_any_future_fault_start,1774773597.129298,1774773598.702909,,base,5,3,0.95,3,32,32,0.7,4.0,1.0,80,120,120,80,True,True,False,proc_mem_bytes,449184282.42224014,"disk_fill_mb,open_fds_sim,retry_rate",19205392.317392632,one_to_one,True,,9,2231,7.455293313335831,3,2,2,0.8846153846153846,train_max_100,none,9173222.615839027,25945781.9302125,0.07674999999999996,82558976.0,158.9645203477288,1420.7358986174281,137241.73606091703,1165.7780217900588,4127.324013820353,250.44476998713677,281.80587784047526,266.125323913806,17030.68289592385,320
20260329T052721Z-screen_threshold-mem_leak-ibase-dbase-wbase-s01-r05,screen_threshold,mem_leak,paper_aligned,extended,decision,H-quantile,Stricter quantile vs anchor.,extended-beyond-paper,base,base,base,warm_start,5,1,3166216442,3166216442,0,324,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,324,90.0,1.0,1.0,0.0,0,324,2,324,injection_onset,before_any_future_fault_start,1774773845.9555042,1774773848.493939,,base,5,3,0.95,3,32,32,0.7,4.0,1.0,80,120,120,80,True,True,False,proc_mem_bytes,468757753.0960528,"disk_fill_mb,open_fds_sim,retry_rate",20178974.020339757,one_to_one,True,,9,2305,7.455293313335831,3,2,2,0.8846153846153846,train_max_100,none,9173222.615839027,25945781.9302125,0.07674999999999996,82558976.0,153.32316107844642,1394.7385330061543,134701.49841440917,1118.5911977205083,4058.0766179262096,243.5009889902882,277.5740152216187,260.5375021059534,18457.821126508294,355
20260329T052721Z-screen_threshold-mem_leak-ibase-dbase-wbase-s01-r06,screen_threshold,mem_leak,paper_aligned,extended,decision,H-quantile,Stricter quantile vs anchor.,extended-beyond-paper,base,base,base,warm_start,6,1,779059397,779059397,1,364,0,1,1.0,0.9972602739726028,0.0027397260273972603,1.0,0.005464480874316939,18.357031106948853,18.357031106948853,365,90.0,0.9972602739726028,1.0,1.0,0,364,2,365,injection_onset,before_any_future_fault_start,1774774099.147487,1774774101.63121,,base,5,3,0.95,3,32,32,0.7,4.0,1.0,80,120,120,80,True,True,False,proc_mem_bytes,483974840.48762465,"disk_fill_mb,open_fds_sim,retry_rate",20522817.37998084,one_to_one,True,,9,2378,7.455293313335831,3,2,2,0.8846153846153846,train_max_100,none,9173222.615839027,25945781.9302125,0.07674999999999996,82558976.0,151.0500739148247,1382.2311327069153,133484.16060252578,1100.9493193443875,4023.471369069299,239.01816703304695,277.23288406448097,258.12552554876396,19192.411652451025,401
20260329T052721Z-screen_threshold-mem_leak-ibase-dbase-wbase-s01-r07,screen_threshold,mem_leak,paper_aligned,extended,decision,H-quantile,Stricter quantile vs anchor.,extended-beyond-paper,base,base,base,warm_start,7,1,3390095894,3390095894,1,410,0,1,1.0,0.9975669099756691,0.0024330900243309003,1.0,0.0048543689320388345,87.05948662757874,87.05948662757874,411,90.0,0.9975669099756691,1.0,1.0,0,410,1,411,injection_onset,before_any_future_fault_start,1774774351.4796128,1774774353.448998,,base,5,3,0.95,3,32,32,0.7,4.0,1.0,80,120,120,80,True,True,False,proc_mem_bytes,497952781.1798041,"disk_fill_mb,open_fds_sim,retry_rate",20840638.27132842,one_to_one,True,,9,2452,7.455293313335831,3,2,2,0.8846153846153846,train_max_100,none,9173222.615839027,25945781.9302125,0.07674999999999996,82558976.0,150.31183678979994,1379.8557500107947,133249.78232065542,1095.2226288637453,4017.442873928336,238.4645049407245,275.9337937223071,257.1991493315158,19850.459965477123,443
20260329T052721Z-screen_threshold-mem_leak-ibase-dbase-wbase-s01-r08,screen_threshold,mem_leak,paper_aligned,extended,decision,H-quantile,Stricter quantile vs anchor.,extended-beyond-paper,base,base,base,warm_start,8,1,3704578544,3704578544,1,452,0,1,1.0,0.9977924944812362,0.002207505518763797,1.0,0.004405286343612334,20.25859022140503,20.25859022140503,453,90.0,0.9977924944812362,1.0,1.0,0,452,2,453,injection_onset,before_any_future_fault_start,1774774602.026577,1774774604.21775,,base,5,3,0.95,3,32,32,0.7,4.0,1.0,80,120,120,80,True,True,False,proc_mem_bytes,506221549.17800903,"disk_fill_mb,open_fds_sim,retry_rate",21090356.382371716,one_to_one,True,,9,2525,7.455293313335831,3,2,2,0.8846153846153846,train_max_100,none,9173222.615839027,25945781.9302125,0.07674999999999996,82558976.0,138.43840665360128,1314.0802759782687,126849.83036970925,992.3533315187623,3837.8358931552566,235.7388568851378,254.91780952073333,245.32833320293557,20493.492284101074,489
20260329T052721Z-screen_threshold-mem_leak-ibase-dbase-wbase-s01-r09,screen_threshold,mem_leak,paper_aligned,extended,decision,H-quantile,Stricter quantile vs anchor.,extended-beyond-paper,base,base,base,warm_start,9,1,2096542080,2096542080,0,499,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,499,90.0,1.0,1.0,0.0,0,499,2,499,injection_onset,before_any_future_fault_start,1774774850.545281,1774774852.8616488,,base,5,3,0.95,3,32,32,0.7,4.0,1.0,80,120,120,80,True,True,False,proc_mem_bytes,517487229.5279266,"disk_fill_mb,open_fds_sim,retry_rate",21207663.679002233,one_to_one,True,,9,2599,7.455293313335831,3,2,2,0.8846153846153846,train_max_100,none,9173222.615839027,25945781.9302125,0.07674999999999996,82558976.0,136.19443920025924,1297.6809293723793,125261.59753489216,973.0563081818406,3791.5542853347147,235.3846452429652,248.28150245721307,241.83307385008914,20929.262934165283,533
20260329T052721Z-screen_threshold-mem_leak-ibase-dbase-wbase-s01-r10,screen_threshold,mem_leak,paper_aligned,extended,decision,H-quantile,Stricter quantile vs anchor.,extended-beyond-paper,base,base,base,warm_start,10,1,3991004617,3991004617,1,550,0,1,1.0,0.9981851179673321,0.0018148820326678765,1.0,0.0036231884057971015,39.639848709106445,39.639848709106445,551,90.0,0.9981851179673321,1.0,1.0,0,550,2,551,injection_onset,before_any_future_fault_start,1774775101.603421,1774775104.5336618,,base,5,3,0.95,3,32,32,0.7,4.0,1.0,80,120,120,80,True,True,False,proc_mem_bytes,529514610.05535686,"disk_fill_mb,open_fds_sim,retry_rate",21106760.09974272,one_to_one,True,,9,2672,7.455293313335831,3,2,2,0.8846153846153846,train_max_100,none,9173222.615839027,25945781.9302125,0.07674999999999996,82558976.0,135.27764684641454,1288.0100586718122,124329.07900659218,963.2980548050358,3763.972161745282,235.82174292060594,244.9417264393842,240.38173467999508,21153.02426942165,584
20260329T052721Z-screen_training_topology-cpu_hog_like-ibase-dbase-wbase-s01-r01,screen_training_topology,cpu_hog_like,paper_aligned,extended,training,H-kfold-geometry,"Reduced K-fold, smaller map, clip; quantile 0.80 to improve pre-fault alarm rate in lab.",extended-beyond-paper,base,base,base,fresh_bootstrap,1,1,714399926,714399926,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,90.0,0.0,0.0,0.0,20,0,20,0,injection_onset,before_any_future_fault_start,1774780587.901309,1774780608.3076391,,base,5,3,0.8,1,20,20,0.7,4.0,1.0,80,120,120,80,True,True,False,proc_mem_bytes,82903040.0,"db_inflight,disk_fill_mb,latency_p95,leak_mb,open_fds_sim,proc_mem_bytes,proc_open_fds,req_rate,retry_rate",0.0,one_to_one,True,,9,651,9.430321122986307,1,0,0,0.8,train_max_100,clip_300,9225105.475906964,26092528.203539047,0.046931277056277046,83025920.0,48.63795309976361,49.6494014840586,4170.200088491697,205.69479438470418,34.14781849803395,5.117784848085315,5.649040758398056,5.3834128032416855,2.759744564144367,2
20260329T052721Z-screen_training_topology-cpu_hog_like-ibase-dbase-wbase-s01-r02,screen_training_topology,cpu_hog_like,paper_aligned,extended,training,H-kfold-geometry,"Reduced K-fold, smaller map, clip; quantile 0.80 to improve pre-fault alarm rate in lab.",extended-beyond-paper,base,base,base,fresh_bootstrap,2,1,1143462767,1143462767,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,90.0,0.0,0.0,0.0,19,0,19,0,injection_onset,before_any_future_fault_start,1774780858.985567,1774780877.9979992,,base,5,3,0.8,1,20,20,0.7,4.0,1.0,80,120,120,80,True,True,False,proc_mem_bytes,27306.666666671634,"db_inflight,disk_fill_mb,leak_mb,open_fds_sim,proc_mem_bytes,proc_open_fds,retry_rate",0.009043405577339495,one_to_one,True,,9,652,8.663323198557613,1,0,0,0.8,train_max_100,clip_300,9211451.91705411,26053910.82492897,0.13,82903040.0,50.36407731539146,54.01897289616241,4431.311654545797,216.98353741157604,44.82691090899206,8.99336450802514,8.38766764724873,8.690516077636934,6.384620232602262,28
20260329T052721Z-screen_training_topology-cpu_hog_like-ibase-dbase-wbase-s01-r03,screen_training_topology,cpu_hog_like,paper_aligned,extended,training,H-kfold-geometry,"Reduced K-fold, smaller map, clip; quantile 0.80 to improve pre-fault alarm rate in lab.",extended-beyond-paper,base,base,base,fresh_bootstrap,3,1,4225730888,4225730888,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,90.0,0.0,0.0,0.0,20,0,20,0,injection_onset,before_any_future_fault_start,1774781127.633358,1774781148.331153,,base,5,3,0.8,1,20,20,0.7,4.0,1.0,80,120,120,80,True,True,False,proc_mem_bytes,2097.1519999951124,"db_inflight,disk_fill_mb,leak_mb,open_fds_sim,proc_mem_bytes,retry_rate",0.016406804171237774,one_to_one,True,,9,652,5.6399184351046285,1,0,0,0.8,train_max_100,clip_300,9155473.28999416,25895579.23171877,0.0787499999999998,82399232.0,50.12718257752997,50.63499483171661,4275.031425050391,210.65598390943683,36.24625023458322,5.398057009715747,6.002121369088882,5.700089189402315,9.446923873932422,30
20260329T052721Z-screen_training_topology-cpu_hog_like-ibase-dbase-wbase-s01-r04,screen_training_topology,cpu_hog_like,paper_aligned,extended,training,H-kfold-geometry,"Reduced K-fold, smaller map, clip; quantile 0.80 to improve pre-fault alarm rate in lab.",extended-beyond-paper,base,base,base,fresh_bootstrap,4,1,2272942313,2272942313,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,90.0,0.0,0.0,0.0,20,0,20,0,injection_onset,before_any_future_fault_start,1774781400.106828,1774781420.975643,,base,5,3,0.8,1,20,20,0.7,4.0,1.0,80,120,120,80,True,True,False,req_rate,1.2149370646551367,"db_inflight,disk_fill_mb,leak_mb,open_fds_sim,proc_mem_bytes,retry_rate",0.020813329691395332,one_to_one,True,,9,649,8.12732450252992,1,0,0,0.8,train_max_100,clip_300,9204534.235880915,26034344.643307175,0.05375000000000002,82840780.8,52.694805827166675,54.00536882350691,4527.246483518753,222.50391138608293,41.61623750684883,8.949365275339474,7.253642875672695,8.101504075506087,19.391671284416894,30
20260329T052721Z-screen_training_topology-cpu_hog_like-ibase-dbase-wbase-s01-r05,screen_training_topology,cpu_hog_like,paper_aligned,extended,training,H-kfold-geometry,"Reduced K-fold, smaller map, clip; quantile 0.80 to improve pre-fault alarm rate in lab.",extended-beyond-paper,base,base,base,fresh_bootstrap,5,1,1638066373,1638066373,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,90.0,0.0,0.0,0.0,20,0,20,0,injection_onset,before_any_future_fault_start,1774781671.211555,1774781691.6438851,,base,5,3,0.8,1,20,20,0.7,4.0,1.0,80,120,120,80,True,True,False,req_rate,0.7197515833770836,"db_inflight,disk_fill_mb,leak_mb,open_fds_sim,proc_mem_bytes,retry_rate",0.029725521278438954,one_to_one,True,,9,650,6.2131974183380105,1,0,0,0.8,train_max_100,clip_300,9155473.250511294,25895579.245678063,0.06174999999999999,82399232.0,53.34257472843454,54.69003865936555,4583.792118540879,225.22411559923697,42.44965509324233,9.059801152862597,8.372864061172661,8.71633260701763,10.087575958493549,27
20260329T052721Z-screen_training_topology-cpu_hog_like-ibase-dbase-wbase-s01-r06,screen_training_topology,cpu_hog_like,paper_aligned,extended,training,H-kfold-geometry,"Reduced K-fold, smaller map, clip; quantile 0.80 to improve pre-fault alarm rate in lab.",extended-beyond-paper,base,base,base,fresh_bootstrap,6,1,166152471,166152471,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,90.0,0.0,0.0,0.0,18,0,18,0,injection_onset,before_any_future_fault_start,1774781944.414418,1774781963.374321,,base,5,3,0.8,1,20,20,0.7,4.0,1.0,80,120,120,80,True,True,False,proc_mem_bytes,120586.23999999464,"db_inflight,disk_fill_mb,leak_mb,open_fds_sim,proc_mem_bytes,proc_open_fds,retry_rate",0.003591077793940337,one_to_one,True,,9,652,7.920879634878456,1,0,0,0.8,train_max_100,clip_300,9230111.533221003,26106687.996568706,0.09374999999999976,83070976.0,49.34529801640788,50.56907641892788,4239.325858469636,208.81221853518102,36.43029956147881,5.474973937739982,6.0490401972058985,5.762007067472941,9.95828738080897,29
20260329T052721Z-screen_training_topology-cpu_hog_like-ibase-dbase-wbase-s01-r07,screen_training_topology,cpu_hog_like,paper_aligned,extended,training,H-kfold-geometry,"Reduced K-fold, smaller map, clip; quantile 0.80 to improve pre-fault alarm rate in lab.",extended-beyond-paper,base,base,base,fresh_bootstrap,7,1,2477406856,2477406856,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,90.0,0.0,0.0,0.0,20,0,20,0,injection_onset,before_any_future_fault_start,1774782212.1483421,1774782232.968214,,base,5,3,0.8,1,20,20,0.7,4.0,1.0,80,120,120,80,True,True,False,req_rate,1.0586679547175635,"db_inflight,disk_fill_mb,leak_mb,open_fds_sim,proc_mem_bytes,retry_rate",0.04639339193861505,one_to_one,True,,9,652,5.359437917587265,1,0,0,0.775,train_max_100,clip_300,9244675.017840272,26147879.977214515,0.08791666666666671,83202048.0,51.69623044640251,54.73314581319653,4517.2539196633925,221.36900742954668,44.829900584799375,7.516922849283874,9.330848977043152,8.423885913163515,9.982910783694887,28
20260329T052721Z-screen_training_topology-cpu_hog_like-ibase-dbase-wbase-s01-r08,screen_training_topology,cpu_hog_like,paper_aligned,extended,training,H-kfold-geometry,"Reduced K-fold, smaller map, clip; quantile 0.80 to improve pre-fault alarm rate in lab.",extended-beyond-paper,base,base,base,fresh_bootstrap,8,1,3454038016,3454038016,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,90.0,0.0,0.0,0.0,21,0,21,0,injection_onset,before_any_future_fault_start,1774782483.12655,1774782504.274592,,base,5,3,0.8,1,20,20,0.7,4.0,1.0,80,120,120,80,True,True,False,proc_mem_bytes,1139.7565217465162,"db_inflight,disk_fill_mb,leak_mb,open_fds_sim,proc_mem_bytes,proc_open_fds,retry_rate",0.011649965303704414,one_to_one,True,,9,652,4.826961656248653,1,0,0,0.8,train_max_100,clip_300,9210541.683860077,26051336.331585214,0.05624999999999999,82894848.0,56.30948451601342,61.30134325940696,4994.297331429163,244.4245948516149,51.12858318421383,10.771000332341378,10.238015112322444,10.50450772233191,13.381224399271412,29
20260329T052721Z-screen_training_topology-cpu_hog_like-ibase-dbase-wbase-s01-r09,screen_training_topology,cpu_hog_like,paper_aligned,extended,training,H-kfold-geometry,"Reduced K-fold, smaller map, clip; quantile 0.80 to improve pre-fault alarm rate in lab.",extended-beyond-paper,base,base,base,fresh_bootstrap,9,1,683125514,683125514,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,90.0,0.0,0.0,0.0,20,0,20,0,injection_onset,before_any_future_fault_start,1774782754.2610471,1774782774.718124,,base,5,3,0.8,1,20,20,0.7,4.0,1.0,80,120,120,80,True,True,False,proc_mem_bytes,1048.5760000050068,"db_inflight,disk_fill_mb,leak_mb,open_fds_sim,proc_mem_bytes,retry_rate",0.019810872509354944,one_to_one,True,,9,652,6.985402713524764,1,0,0,0.8,train_max_100,clip_300,9185055.411365837,25979250.42711839,0.07666666666666659,82665472.0,52.843857277624195,55.02606145138134,4577.46944140371,224.46256995529814,44.717120955232474,8.582168994743729,6.47804944032006,7.530109217531895,10.956441847723958,30
20260329T052721Z-screen_training_topology-cpu_hog_like-ibase-dbase-wbase-s01-r10,screen_training_topology,cpu_hog_like,paper_aligned,extended,training,H-kfold-geometry,"Reduced K-fold, smaller map, clip; quantile 0.80 to improve pre-fault alarm rate in lab.",extended-beyond-paper,base,base,base,fresh_bootstrap,10,1,1716794765,1716794765,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,90.0,0.0,0.0,0.0,19,0,19,0,injection_onset,before_any_future_fault_start,1774783026.170282,1774783045.539905,,base,5,3,0.8,1,20,20,0.7,4.0,1.0,80,120,120,80,True,True,False,req_rate,0.8808454564758874,"db_inflight,disk_fill_mb,leak_mb,open_fds_sim,proc_mem_bytes,proc_open_fds,retry_rate",0.040912069042625315,one_to_one,True,,9,649,7.037443674322402,1,0,0,0.8,train_max_100,clip_300,9173677.656524364,25947069.20372318,0.1449999999999994,82563072.0,49.373088005999946,52.1427439396245,4308.554657107795,212.0357555584635,38.07816235015427,9.352784175159606,8.892777346832686,9.122780760996145,11.22039466552937,38
20260329T052721Z-screen_training_topology-mem_leak-ibase-dbase-wbase-s01-r01,screen_training_topology,mem_leak,paper_aligned,extended,training,H-kfold-geometry,"Reduced K-fold, smaller map, clip; quantile 0.80 to improve pre-fault alarm rate in lab.",extended-beyond-paper,base,base,base,fresh_bootstrap,1,1,3779946923,3779946923,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,90.0,0.0,0.0,0.0,18,0,18,0,injection_onset,before_any_future_fault_start,1774777884.949733,1774777903.896096,,base,5,3,0.8,1,20,20,0.7,4.0,1.0,80,120,120,80,True,True,False,proc_mem_bytes,166579814.4,"db_inflight,disk_fill_mb,open_fds_sim,retry_rate",13179443.132894853,one_to_one,True,,9,649,11.35457901282488,1,0,0,0.8,train_max_100,clip_300,9175043.196664583,25950930.87644028,0.07874999999999995,82575360.0,46.33274017088762,48.30632160287815,4016.0683095232866,193.72607662386065,52.84145061236644,8.317477178126103,7.988731926460368,8.153104552293236,6.511068200470537,2
20260329T052721Z-screen_training_topology-mem_leak-ibase-dbase-wbase-s01-r02,screen_training_topology,mem_leak,paper_aligned,extended,training,H-kfold-geometry,"Reduced K-fold, smaller map, clip; quantile 0.80 to improve pre-fault alarm rate in lab.",extended-beyond-paper,base,base,base,fresh_bootstrap,2,1,101466794,101466794,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,90.0,0.0,0.0,0.0,18,0,18,0,injection_onset,before_any_future_fault_start,1774778156.237258,1774778174.794097,,base,5,3,0.8,1,20,20,0.7,4.0,1.0,80,120,120,80,True,True,False,proc_mem_bytes,796623462.4,"db_inflight,disk_fill_mb,open_fds_sim,retry_rate",9320001.80669996,one_to_one,True,,9,648,6.599192760832706,1,0,0,0.8,train_max_100,clip_300,9169126.577327812,25934196.706325304,0.04326428571428572,82522112.0,59.09348626996544,56.02143537854444,4885.651320866,236.18817337968864,62.36280003548091,12.231872343985748,11.116068932266556,11.673970638126153,6.566741747802359,5
20260329T052721Z-screen_training_topology-mem_leak-ibase-dbase-wbase-s01-r03,screen_training_topology,mem_leak,paper_aligned,extended,training,H-kfold-geometry,"Reduced K-fold, smaller map, clip; quantile 0.80 to improve pre-fault alarm rate in lab.",extended-beyond-paper,base,base,base,fresh_bootstrap,3,1,4108500555,4108500555,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,90.0,0.0,0.0,0.0,18,0,18,0,injection_onset,before_any_future_fault_start,1774778430.946316,1774778449.559351,,base,5,3,0.8,1,20,20,0.7,4.0,1.0,80,120,120,80,True,True,False,proc_mem_bytes,251301888.0,"db_inflight,disk_fill_mb,latency_p95,leak_mb,open_fds_sim,proc_mem_bytes,proc_open_fds,req_rate,retry_rate",0.0,one_to_one,True,,9,648,9.336936658971453,1,0,0,0.8,train_max_100,clip_300,9244675.000486573,26147879.983349945,0.0656666666666666,83202048.0,59.44121874899405,60.767263099740205,5100.324254750447,242.04129261840114,80.30741825387486,14.711558629294622,15.834798992040392,15.273178810667506,12.338628839505965,1
20260329T052721Z-screen_training_topology-mem_leak-ibase-dbase-wbase-s01-r04,screen_training_topology,mem_leak,paper_aligned,extended,training,H-kfold-geometry,"Reduced K-fold, smaller map, clip; quantile 0.80 to improve pre-fault alarm rate in lab.",extended-beyond-paper,base,base,base,fresh_bootstrap,4,1,976325545,976325545,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,90.0,0.0,0.0,0.0,18,0,18,0,injection_onset,before_any_future_fault_start,1774778700.80268,1774778719.790743,,base,5,3,0.8,1,20,20,0.7,4.0,1.0,80,120,120,80,True,True,False,proc_mem_bytes,138835831.46666667,"db_inflight,disk_fill_mb,open_fds_sim,retry_rate",10761127.912610859,one_to_one,True,,9,650,7.498735396238808,1,0,0,0.8,train_max_100,clip_300,9170036.8255595,25936771.194352463,0.04473109243697478,82530304.0,54.65417633268588,51.574385643174814,4508.789913299449,220.14665429146598,48.56353374653576,7.907132256141585,8.383035282062156,8.14508376910187,5.259726515846973,3
20260329T052721Z-screen_training_topology-mem_leak-ibase-dbase-wbase-s01-r05,screen_training_topology,mem_leak,paper_aligned,extended,training,H-kfold-geometry,"Reduced K-fold, smaller map, clip; quantile 0.80 to improve pre-fault alarm rate in lab.",extended-beyond-paper,base,base,base,fresh_bootstrap,5,1,2180437908,2180437908,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,90.0,0.0,0.0,0.0,19,0,19,0,injection_onset,before_any_future_fault_start,1774778970.251324,1774778990.033057,,base,5,3,0.8,1,20,20,0.7,4.0,1.0,80,120,120,80,True,True,False,proc_mem_bytes,125226803.2,"db_inflight,disk_fill_mb,open_fds_sim,retry_rate",9318818.50784659,one_to_one,True,,9,649,7.720027509366798,1,0,0,0.8,train_max_100,clip_300,9171402.148899209,25940632.943720046,0.04826587301587302,82542592.0,60.24594144867589,59.021129150304205,5060.340080466038,242.20812489933877,73.16302725881334,13.510938368199875,12.842918290736076,13.176928329467975,4.788690121384366,4
20260329T052721Z-screen_training_topology-mem_leak-ibase-dbase-wbase-s01-r06,screen_training_topology,mem_leak,paper_aligned,extended,training,H-kfold-geometry,"Reduced K-fold, smaller map, clip; quantile 0.80 to improve pre-fault alarm rate in lab.",extended-beyond-paper,base,base,base,fresh_bootstrap,6,1,3163048826,3163048826,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,90.0,0.0,0.0,0.0,19,0,19,0,injection_onset,before_any_future_fault_start,1774779238.686877,1774779258.203188,,base,5,3,0.8,1,20,20,0.7,4.0,1.0,80,120,120,80,True,True,False,proc_mem_bytes,138594986.66666666,"db_inflight,disk_fill_mb,open_fds_sim,retry_rate",10761285.566722289,one_to_one,True,,9,651,4.916812884464475,1,0,0,0.8,train_max_100,clip_300,9134993.263130505,25837653.05370171,0.04095602766798418,82214912.0,59.14276758973298,55.993449276900414,4886.6430146218745,236.6762046064954,60.68421585508248,11.253731233918533,11.583611262540673,11.4186712482296,5.83768407126697,3
